time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2009-11-15 03:00:00+00:00,12.06,26.87,0.0,0.0,0.0,243.03,2.34,43.0,91935.0
2009-11-15 04:00:00+00:00,11.02,28.1,0.0,0.0,0.0,240.72,2.36,53.0,91959.0
2009-11-15 05:00:00+00:00,9.99,29.33,0.0,0.0,0.0,238.4,2.39,62.0,91983.0
2009-11-15 06:00:00+00:00,9.33,30.99,0.0,0.0,0.0,236.63,2.49,64.0,91992.0
2009-11-15 07:00:00+00:00,8.67,32.64,0.0,0.0,0.0,234.87,2.59,66.0,92001.0
2009-11-15 08:00:00+00:00,8.01,34.3,0.0,0.0,0.0,233.1,2.69,68.0,92010.0
2009-11-15 09:00:00+00:00,7.41,35.81,0.0,0.0,0.0,231.93,2.74,68.0,92025.0
2009-11-15 10:00:00+00:00,6.81,37.31,0.0,0.0,0.0,230.77,2.8,68.0,92040.0
2009-11-15 11:00:00+00:00,6.21,38.82,0.0,0.0,0.0,229.6,2.86,69.0,92055.0
2009-11-15 12:00:00+00:00,6.67,38.62,0.0,0.0,0.0,228.78,2.72,71.0,92094.0
2009-11-15 13:00:00+00:00,7.12,38.43,0.0,0.0,0.0,227.97,2.58,73.0,92133.0
2009-11-15 14:00:00+00:00,7.58,38.23,0.0,0.0,0.0,227.15,2.44,75.0,92172.0
2009-11-15 15:00:00+00:00,11.06,31.21,190.0,691.41,49.0,230.75,2.77,77.0,92136.0
2009-11-15 16:00:00+00:00,14.54,24.2,394.0,871.49,67.0,234.35,3.09,78.0,92100.0
2009-11-15 17:00:00+00:00,18.02,17.18,561.0,950.2,77.0,237.95,3.42,79.0,92064.0
2009-11-15 18:00:00+00:00,19.52,15.12,673.0,987.91,83.0,240.22,3.6,81.0,91953.0
2009-11-15 19:00:00+00:00,21.02,13.05,718.0,1000.32,85.0,242.48,3.77,82.0,91842.0
2009-11-15 20:00:00+00:00,22.53,10.99,692.0,990.75,84.0,244.75,3.94,84.0,91731.0
2009-11-15 21:00:00+00:00,21.95,11.31,598.0,959.05,79.0,245.42,3.72,84.0,91701.0
2009-11-15 22:00:00+00:00,21.37,11.63,445.0,892.46,70.0,246.08,3.5,85.0,91671.0
2009-11-15 23:00:00+00:00,20.8,11.95,250.0,752.89,55.0,246.75,3.28,86.0,91641.0
2009-11-16 00:00:00+00:00,18.61,14.19,48.0,359.37,24.0,244.98,3.04,82.0,91671.0
2009-11-16 01:00:00+00:00,16.42,16.43,0.0,0.0,0.0,243.22,2.8,79.0,91701.0
2009-11-16 02:00:00+00:00,14.23,18.67,0.0,0.0,0.0,241.45,2.57,76.0,91731.0
2009-11-16 03:00:00+00:00,13.06,20.53,0.0,0.0,0.0,240.33,2.58,76.0,91758.0
2009-11-16 04:00:00+00:00,11.88,22.4,0.0,0.0,0.0,239.22,2.59,76.0,91785.0
2009-11-16 05:00:00+00:00,10.71,24.26,0.0,0.0,0.0,238.1,2.61,76.0,91812.0
2009-11-16 06:00:00+00:00,10.06,25.81,0.0,0.0,0.0,238.35,2.61,76.0,91815.0
2009-11-16 07:00:00+00:00,9.4,27.36,0.0,0.0,0.0,238.6,2.62,76.0,91818.0
2009-11-16 08:00:00+00:00,8.74,28.91,0.0,0.0,0.0,238.85,2.62,76.0,91821.0
2009-11-16 09:00:00+00:00,8.09,30.07,0.0,0.0,0.0,239.28,2.62,76.0,91812.0
2009-11-16 10:00:00+00:00,7.44,31.23,0.0,0.0,0.0,239.72,2.61,76.0,91803.0
2009-11-16 11:00:00+00:00,6.79,32.39,0.0,0.0,0.0,240.15,2.61,75.0,91794.0
2009-11-16 12:00:00+00:00,7.32,31.85,0.0,0.0,0.0,240.13,2.5,77.0,91800.0
2009-11-16 13:00:00+00:00,7.85,31.32,0.0,0.0,0.0,240.12,2.4,79.0,91806.0
2009-11-16 14:00:00+00:00,8.38,30.78,0.0,0.0,0.0,240.1,2.29,80.0,91812.0
2009-11-16 15:00:00+00:00,12.17,25.28,181.0,668.2,47.0,243.87,2.49,83.0,91782.0
2009-11-16 16:00:00+00:00,15.97,19.77,382.0,850.17,66.0,247.63,2.69,85.0,91752.0
2009-11-16 17:00:00+00:00,19.77,14.27,547.0,931.22,76.0,251.4,2.9,87.0,91722.0
2009-11-16 18:00:00+00:00,21.35,12.87,657.0,968.52,82.0,254.03,2.79,91.0,91599.0
2009-11-16 19:00:00+00:00,22.93,11.46,701.0,980.28,84.0,256.67,2.68,95.0,91476.0
2009-11-16 20:00:00+00:00,24.51,10.06,676.0,971.31,83.0,259.3,2.57,98.0,91352.0
2009-11-16 21:00:00+00:00,23.96,10.96,584.0,940.02,78.0,259.93,2.38,99.0,91319.0
2009-11-16 22:00:00+00:00,23.41,11.85,433.0,871.53,69.0,260.57,2.19,101.0,91286.0
2009-11-16 23:00:00+00:00,22.86,12.75,241.0,728.1,54.0,261.2,2.0,102.0,91253.0
2009-11-17 00:00:00+00:00,20.72,15.23,45.0,338.08,23.0,260.02,2.13,100.0,91277.0
2009-11-17 01:00:00+00:00,18.57,17.72,0.0,0.0,0.0,258.83,2.26,98.0,91301.0
2009-11-17 02:00:00+00:00,16.43,20.2,0.0,0.0,0.0,257.65,2.39,96.0,91325.0
2009-11-17 03:00:00+00:00,14.99,23.0,0.0,0.0,0.0,257.0,2.33,95.0,91343.0
2009-11-17 04:00:00+00:00,13.54,25.79,0.0,0.0,0.0,256.35,2.28,94.0,91361.0
2009-11-17 05:00:00+00:00,12.1,28.59,0.0,0.0,0.0,255.7,2.22,93.0,91379.0
2009-11-17 06:00:00+00:00,11.3,30.57,0.0,0.0,0.0,254.47,2.14,93.0,91373.0
2009-11-17 07:00:00+00:00,10.5,32.56,0.0,0.0,0.0,253.23,2.06,93.0,91367.0
2009-11-17 08:00:00+00:00,9.69,34.54,0.0,0.0,0.0,252.0,1.97,93.0,91361.0
2009-11-17 09:00:00+00:00,9.13,35.92,0.0,0.0,0.0,251.05,1.96,94.0,91355.0
2009-11-17 10:00:00+00:00,8.56,37.31,0.0,0.0,0.0,250.1,1.94,96.0,91349.0
2009-11-17 11:00:00+00:00,7.99,38.69,0.0,0.0,0.0,249.15,1.93,98.0,91343.0
2009-11-17 12:00:00+00:00,9.16,37.74,0.0,0.0,0.0,250.5,1.96,104.0,91367.0
2009-11-17 13:00:00+00:00,10.32,36.78,0.0,0.0,0.0,251.85,2.0,111.0,91391.0
2009-11-17 14:00:00+00:00,11.48,35.83,0.0,0.0,0.0,253.2,2.03,117.0,91416.0
2009-11-17 15:00:00+00:00,15.06,29.66,172.0,639.04,46.0,258.83,2.2,139.0,91406.0
2009-11-17 16:00:00+00:00,18.64,23.48,309.0,567.64,100.0,264.47,2.38,161.0,91397.0
2009-11-17 17:00:00+00:00,22.22,17.31,420.0,481.83,178.0,270.1,2.55,183.0,91388.0
2009-11-17 18:00:00+00:00,23.03,16.32,502.0,469.32,225.0,272.52,3.03,197.0,91292.0
2009-11-17 19:00:00+00:00,23.84,15.34,684.0,959.93,83.0,274.93,3.52,211.0,91196.0
2009-11-17 20:00:00+00:00,24.65,14.35,660.0,953.2,81.0,277.35,4.0,224.0,91100.0
2009-11-17 21:00:00+00:00,24.0,14.83,286.0,84.03,241.0,277.65,3.69,228.0,91091.0
2009-11-17 22:00:00+00:00,23.36,15.3,421.0,850.17,68.0,277.95,3.37,231.0,91082.0
2009-11-17 23:00:00+00:00,22.72,15.78,233.0,706.56,53.0,278.25,3.06,234.0,91073.0
2009-11-18 00:00:00+00:00,20.71,18.47,42.0,315.17,22.0,278.48,2.87,230.0,91109.0
2009-11-18 01:00:00+00:00,18.7,21.17,0.0,0.0,0.0,278.72,2.68,226.0,91145.0
2009-11-18 02:00:00+00:00,16.69,23.86,0.0,0.0,0.0,278.95,2.48,222.0,91181.0
2009-11-18 03:00:00+00:00,15.96,24.01,0.0,0.0,0.0,278.7,2.38,214.0,91214.0
2009-11-18 04:00:00+00:00,15.22,24.16,0.0,0.0,0.0,278.45,2.27,207.0,91247.0
2009-11-18 05:00:00+00:00,14.49,24.31,0.0,0.0,0.0,278.2,2.17,199.0,91280.0
2009-11-18 06:00:00+00:00,13.55,27.46,0.0,0.0,0.0,277.13,2.1,193.0,91295.0
2009-11-18 07:00:00+00:00,12.61,30.6,0.0,0.0,0.0,276.07,2.04,188.0,91310.0
2009-11-18 08:00:00+00:00,11.66,33.75,0.0,0.0,0.0,275.0,1.97,182.0,91325.0
2009-11-18 09:00:00+00:00,11.13,36.12,0.0,0.0,0.0,275.1,1.82,177.0,91340.0
2009-11-18 10:00:00+00:00,10.6,38.49,0.0,0.0,0.0,275.2,1.66,171.0,91355.0
2009-11-18 11:00:00+00:00,10.07,40.86,0.0,0.0,0.0,275.3,1.5,166.0,91370.0
2009-11-18 12:00:00+00:00,10.21,41.65,0.0,0.0,0.0,278.32,1.43,153.0,91410.0
2009-11-18 13:00:00+00:00,10.34,42.45,0.0,0.0,0.0,281.33,1.37,139.0,91449.0
2009-11-18 14:00:00+00:00,10.48,43.24,0.0,0.0,0.0,284.35,1.3,125.0,91488.0
2009-11-18 15:00:00+00:00,13.48,34.42,168.0,629.44,46.0,289.22,1.09,131.0,91503.0
2009-11-18 16:00:00+00:00,16.49,25.6,364.0,822.54,64.0,294.08,0.89,136.0,91518.0
2009-11-18 17:00:00+00:00,19.5,16.78,526.0,906.25,74.0,298.95,0.69,142.0,91533.0
2009-11-18 18:00:00+00:00,20.36,17.26,636.0,947.53,80.0,298.03,0.86,94.0,91461.0
2009-11-18 19:00:00+00:00,21.22,17.73,681.0,961.74,82.0,297.12,1.03,46.0,91388.0
2009-11-18 20:00:00+00:00,22.08,18.21,658.0,954.65,81.0,296.2,1.2,359.0,91316.0
2009-11-18 21:00:00+00:00,21.85,18.26,568.0,921.56,77.0,292.13,1.39,357.0,91331.0
2009-11-18 22:00:00+00:00,21.63,18.31,421.0,855.02,68.0,288.07,1.59,356.0,91346.0
2009-11-18 23:00:00+00:00,21.41,18.36,232.0,708.14,53.0,284.0,1.78,354.0,91361.0
2009-11-19 00:00:00+00:00,19.74,20.78,42.0,322.89,22.0,280.5,1.69,349.0,91428.0
2009-11-19 01:00:00+00:00,18.07,23.21,0.0,0.0,0.0,277.0,1.6,344.0,91494.0
2009-11-19 02:00:00+00:00,16.4,25.63,0.0,0.0,0.0,273.5,1.5,338.0,91560.0
2009-11-19 03:00:00+00:00,15.33,25.36,0.0,0.0,0.0,272.27,1.52,344.0,91602.0
2009-11-19 04:00:00+00:00,14.25,25.1,0.0,0.0,0.0,271.03,1.54,350.0,91644.0
2009-11-19 05:00:00+00:00,13.18,24.83,0.0,0.0,0.0,269.8,1.56,356.0,91686.0
2009-11-19 06:00:00+00:00,12.53,27.06,0.0,0.0,0.0,267.53,1.59,8.0,91692.0
2009-11-19 07:00:00+00:00,11.88,29.29,0.0,0.0,0.0,265.27,1.62,20.0,91698.0
2009-11-19 08:00:00+00:00,11.23,31.52,0.0,0.0,0.0,263.0,1.66,32.0,91704.0
2009-11-19 09:00:00+00:00,10.51,32.95,0.0,0.0,0.0,260.35,1.65,44.0,91713.0
2009-11-19 10:00:00+00:00,9.78,34.37,0.0,0.0,0.0,257.7,1.65,55.0,91722.0
2009-11-19 11:00:00+00:00,9.05,35.8,0.0,0.0,0.0,255.05,1.64,67.0,91731.0
2009-11-19 12:00:00+00:00,9.35,36.57,0.0,0.0,0.0,253.25,1.64,73.0,91770.0
2009-11-19 13:00:00+00:00,9.64,37.34,0.0,0.0,0.0,251.45,1.64,78.0,91809.0
2009-11-19 14:00:00+00:00,9.93,38.11,0.0,0.0,0.0,249.65,1.64,84.0,91848.0
2009-11-19 15:00:00+00:00,13.77,30.28,171.0,656.16,46.0,252.78,1.77,86.0,91842.0
2009-11-19 16:00:00+00:00,17.62,22.44,371.0,849.73,64.0,255.92,1.89,88.0,91836.0
2009-11-19 17:00:00+00:00,21.47,14.61,536.0,930.74,75.0,259.05,2.01,89.0,91830.0
2009-11-19 18:00:00+00:00,22.49,13.55,647.0,970.14,81.0,260.0,2.23,98.0,91737.0
2009-11-19 19:00:00+00:00,23.51,12.48,693.0,984.45,83.0,260.95,2.44,107.0,91644.0
2009-11-19 20:00:00+00:00,24.54,11.42,670.0,977.6,82.0,261.9,2.65,116.0,91551.0
2009-11-19 21:00:00+00:00,24.35,12.57,579.0,946.86,77.0,261.27,2.31,119.0,91524.0
2009-11-19 22:00:00+00:00,24.16,13.71,430.0,881.65,68.0,260.63,1.97,122.0,91497.0
2009-11-19 23:00:00+00:00,23.97,14.86,238.0,737.38,53.0,260.0,1.63,125.0,91470.0
2009-11-20 00:00:00+00:00,22.82,15.88,43.0,347.01,22.0,259.27,1.89,122.0,91458.0
2009-11-20 01:00:00+00:00,21.66,16.91,0.0,0.0,0.0,258.53,2.14,118.0,91446.0
2009-11-20 02:00:00+00:00,20.51,17.93,0.0,0.0,0.0,257.8,2.4,115.0,91434.0
2009-11-20 03:00:00+00:00,18.08,21.18,0.0,0.0,0.0,256.47,2.38,112.0,91440.0
2009-11-20 04:00:00+00:00,15.64,24.44,0.0,0.0,0.0,255.13,2.35,110.0,91446.0
2009-11-20 05:00:00+00:00,13.21,27.69,0.0,0.0,0.0,253.8,2.33,107.0,91452.0
2009-11-20 06:00:00+00:00,12.21,30.09,0.0,0.0,0.0,251.38,2.22,103.0,91440.0
2009-11-20 07:00:00+00:00,11.21,32.5,0.0,0.0,0.0,248.97,2.1,100.0,91428.0
2009-11-20 08:00:00+00:00,10.21,34.9,0.0,0.0,0.0,246.55,1.99,96.0,91416.0
2009-11-20 09:00:00+00:00,9.39,36.12,0.0,0.0,0.0,244.85,1.99,96.0,91388.0
2009-11-20 10:00:00+00:00,8.56,37.35,0.0,0.0,0.0,243.15,2.0,97.0,91361.0
2009-11-20 11:00:00+00:00,7.73,38.57,0.0,0.0,0.0,241.45,2.0,97.0,91334.0
2009-11-20 12:00:00+00:00,8.42,37.75,0.0,0.0,0.0,241.27,1.98,105.0,91331.0
2009-11-20 13:00:00+00:00,9.1,36.93,0.0,0.0,0.0,241.08,1.96,112.0,91328.0
2009-11-20 14:00:00+00:00,9.78,36.11,0.0,0.0,0.0,240.9,1.94,120.0,91325.0
2009-11-20 15:00:00+00:00,13.73,29.77,167.0,651.67,45.0,245.47,2.24,141.0,91313.0
2009-11-20 16:00:00+00:00,17.69,23.42,365.0,841.03,64.0,250.03,2.54,163.0,91301.0
2009-11-20 17:00:00+00:00,21.65,17.08,529.0,924.98,74.0,254.6,2.84,185.0,91289.0
2009-11-20 18:00:00+00:00,22.52,16.2,639.0,963.6,80.0,256.72,3.45,200.0,91202.0
2009-11-20 19:00:00+00:00,23.4,15.33,684.0,976.47,82.0,258.83,4.06,215.0,91115.0
2009-11-20 20:00:00+00:00,24.28,14.45,661.0,968.91,81.0,260.95,4.66,231.0,91028.0
2009-11-20 21:00:00+00:00,23.5,15.96,570.0,936.25,76.0,261.58,4.29,235.0,91031.0
2009-11-20 22:00:00+00:00,22.72,17.46,422.0,869.19,67.0,262.22,3.91,240.0,91034.0
2009-11-20 23:00:00+00:00,21.95,18.97,232.0,722.6,52.0,262.85,3.53,245.0,91037.0
2009-11-21 00:00:00+00:00,20.58,21.09,21.0,0.0,21.0,262.72,3.08,244.0,91085.0
2009-11-21 01:00:00+00:00,19.21,23.22,0.0,0.0,0.0,262.58,2.62,242.0,91133.0
2009-11-21 02:00:00+00:00,17.84,25.34,0.0,0.0,0.0,262.45,2.17,241.0,91181.0
2009-11-21 03:00:00+00:00,17.21,25.73,0.0,0.0,0.0,261.82,2.0,232.0,91220.0
2009-11-21 04:00:00+00:00,16.59,26.13,0.0,0.0,0.0,261.18,1.83,224.0,91259.0
2009-11-21 05:00:00+00:00,15.96,26.52,0.0,0.0,0.0,260.55,1.66,215.0,91298.0
2009-11-21 06:00:00+00:00,14.56,29.73,0.0,0.0,0.0,259.13,1.41,205.0,91310.0
2009-11-21 07:00:00+00:00,13.16,32.93,0.0,0.0,0.0,257.72,1.17,195.0,91322.0
2009-11-21 08:00:00+00:00,11.76,36.14,0.0,0.0,0.0,256.3,0.92,185.0,91334.0
2009-11-21 09:00:00+00:00,10.59,38.92,0.0,0.0,0.0,255.12,0.98,164.0,91346.0
2009-11-21 10:00:00+00:00,9.42,41.69,0.0,0.0,0.0,253.93,1.03,143.0,91358.0
2009-11-21 11:00:00+00:00,8.25,44.47,0.0,0.0,0.0,252.75,1.09,121.0,91370.0
2009-11-21 12:00:00+00:00,8.63,44.88,0.0,0.0,0.0,252.17,1.24,117.0,91400.0
2009-11-21 13:00:00+00:00,9.01,45.28,0.0,0.0,0.0,251.58,1.38,113.0,91431.0
2009-11-21 14:00:00+00:00,9.39,45.69,0.0,0.0,0.0,251.0,1.53,109.0,91461.0
2009-11-21 15:00:00+00:00,12.98,37.08,165.0,652.36,45.0,254.97,1.49,119.0,91470.0
2009-11-21 16:00:00+00:00,16.58,28.48,364.0,849.0,63.0,258.93,1.46,128.0,91479.0
2009-11-21 17:00:00+00:00,20.18,19.87,531.0,935.42,74.0,262.9,1.42,138.0,91488.0
2009-11-21 18:00:00+00:00,21.23,18.74,643.0,975.96,80.0,263.88,1.49,162.0,91410.0
2009-11-21 19:00:00+00:00,22.29,17.62,690.0,991.11,82.0,264.87,1.57,186.0,91331.0
2009-11-21 20:00:00+00:00,23.35,16.49,666.0,981.82,81.0,265.85,1.64,210.0,91253.0
2009-11-21 21:00:00+00:00,22.76,17.51,575.0,950.13,76.0,265.62,1.72,217.0,91232.0
2009-11-21 22:00:00+00:00,22.17,18.52,426.0,883.48,67.0,265.38,1.8,225.0,91211.0
2009-11-21 23:00:00+00:00,21.59,19.54,234.0,735.63,52.0,265.15,1.88,232.0,91190.0
2009-11-22 00:00:00+00:00,20.71,20.87,21.0,0.0,21.0,265.15,1.8,235.0,91238.0
2009-11-22 01:00:00+00:00,19.83,22.2,0.0,0.0,0.0,265.15,1.73,238.0,91286.0
2009-11-22 02:00:00+00:00,18.95,23.53,0.0,0.0,0.0,265.15,1.66,242.0,91334.0
2009-11-22 03:00:00+00:00,18.13,23.81,0.0,0.0,0.0,264.53,1.48,231.0,91355.0
2009-11-22 04:00:00+00:00,17.31,24.1,0.0,0.0,0.0,263.92,1.3,220.0,91376.0
2009-11-22 05:00:00+00:00,16.49,24.38,0.0,0.0,0.0,263.3,1.12,210.0,91397.0
2009-11-22 06:00:00+00:00,15.51,26.59,0.0,0.0,0.0,261.9,1.0,206.0,91419.0
2009-11-22 07:00:00+00:00,14.53,28.79,0.0,0.0,0.0,260.5,0.89,203.0,91440.0
2009-11-22 08:00:00+00:00,13.55,31.0,0.0,0.0,0.0,259.1,0.77,200.0,91461.0
2009-11-22 09:00:00+00:00,12.17,34.21,0.0,0.0,0.0,257.9,0.8,182.0,91470.0
2009-11-22 10:00:00+00:00,10.78,37.41,0.0,0.0,0.0,256.7,0.83,165.0,91479.0
2009-11-22 11:00:00+00:00,9.39,40.62,0.0,0.0,0.0,255.5,0.86,147.0,91488.0
2009-11-22 12:00:00+00:00,9.61,40.85,0.0,0.0,0.0,255.3,0.97,151.0,91524.0
2009-11-22 13:00:00+00:00,9.83,41.08,0.0,0.0,0.0,255.1,1.09,155.0,91560.0
2009-11-22 14:00:00+00:00,10.05,41.31,0.0,0.0,0.0,254.9,1.2,159.0,91596.0
2009-11-22 15:00:00+00:00,13.3,33.44,157.0,630.82,43.0,259.33,1.26,189.0,91611.0
2009-11-22 16:00:00+00:00,16.56,25.56,352.0,825.69,62.0,263.77,1.33,219.0,91626.0
2009-11-22 17:00:00+00:00,19.82,17.69,514.0,908.81,73.0,268.2,1.39,250.0,91641.0
2009-11-22 18:00:00+00:00,20.76,16.47,624.0,951.75,78.0,269.27,1.91,256.0,91566.0
2009-11-22 19:00:00+00:00,21.7,15.24,670.0,964.82,81.0,270.33,2.42,263.0,91491.0
2009-11-22 20:00:00+00:00,22.65,14.02,647.0,955.94,80.0,271.4,2.94,270.0,91416.0
2009-11-22 21:00:00+00:00,22.07,14.48,559.0,925.72,75.0,271.02,2.71,276.0,91419.0
2009-11-22 22:00:00+00:00,21.5,14.93,413.0,858.13,66.0,270.63,2.48,282.0,91422.0
2009-11-22 23:00:00+00:00,20.93,15.39,226.0,711.93,51.0,270.25,2.25,288.0,91425.0
2009-11-23 00:00:00+00:00,18.98,17.36,20.0,0.0,20.0,268.62,2.07,303.0,91479.0
2009-11-23 01:00:00+00:00,17.04,19.33,0.0,0.0,0.0,266.98,1.9,317.0,91533.0
2009-11-23 02:00:00+00:00,15.09,21.3,0.0,0.0,0.0,265.35,1.72,332.0,91587.0
2009-11-23 03:00:00+00:00,14.04,23.27,0.0,0.0,0.0,264.12,1.68,355.0,91611.0
2009-11-23 04:00:00+00:00,12.99,25.23,0.0,0.0,0.0,262.88,1.64,18.0,91635.0
2009-11-23 05:00:00+00:00,11.94,27.2,0.0,0.0,0.0,261.65,1.6,42.0,91659.0
2009-11-23 06:00:00+00:00,11.24,27.83,0.0,0.0,0.0,259.95,1.71,53.0,91668.0
2009-11-23 07:00:00+00:00,10.54,28.45,0.0,0.0,0.0,258.25,1.81,65.0,91677.0
2009-11-23 08:00:00+00:00,9.83,29.08,0.0,0.0,0.0,256.55,1.92,77.0,91686.0
2009-11-23 09:00:00+00:00,9.06,30.06,0.0,0.0,0.0,255.22,2.0,76.0,91701.0
2009-11-23 10:00:00+00:00,8.29,31.05,0.0,0.0,0.0,253.88,2.08,75.0,91716.0
2009-11-23 11:00:00+00:00,7.52,32.03,0.0,0.0,0.0,252.55,2.17,74.0,91731.0
2009-11-23 12:00:00+00:00,7.82,32.2,0.0,0.0,0.0,251.05,2.11,74.0,91773.0
2009-11-23 13:00:00+00:00,8.12,32.38,0.0,0.0,0.0,249.55,2.05,73.0,91815.0
2009-11-23 14:00:00+00:00,8.42,32.55,0.0,0.0,0.0,248.05,1.99,72.0,91857.0
2009-11-23 15:00:00+00:00,12.33,26.42,155.0,630.92,43.0,251.77,2.26,74.0,91848.0
2009-11-23 16:00:00+00:00,16.24,20.29,351.0,830.59,62.0,255.48,2.53,76.0,91839.0
2009-11-23 17:00:00+00:00,20.15,14.16,514.0,917.0,72.0,259.2,2.8,78.0,91830.0
2009-11-23 18:00:00+00:00,21.27,13.0,625.0,958.71,78.0,260.25,3.2,83.0,91737.0
2009-11-23 19:00:00+00:00,22.39,11.84,671.0,972.73,80.0,261.3,3.6,88.0,91644.0
2009-11-23 20:00:00+00:00,23.51,10.68,649.0,965.25,79.0,262.35,4.0,93.0,91551.0
2009-11-23 21:00:00+00:00,22.79,11.18,560.0,931.67,75.0,261.6,3.83,92.0,91527.0
2009-11-23 22:00:00+00:00,22.07,11.68,414.0,864.63,66.0,260.85,3.67,92.0,91503.0
2009-11-23 23:00:00+00:00,21.35,12.18,226.0,716.3,51.0,260.1,3.5,91.0,91479.0
2009-11-24 00:00:00+00:00,19.22,14.54,20.0,0.0,20.0,258.62,3.2,87.0,91515.0
2009-11-24 01:00:00+00:00,17.1,16.9,0.0,0.0,0.0,257.13,2.9,82.0,91551.0
2009-11-24 02:00:00+00:00,14.97,19.26,0.0,0.0,0.0,255.65,2.59,77.0,91587.0
2009-11-24 03:00:00+00:00,13.7,20.57,0.0,0.0,0.0,253.95,2.54,75.0,91611.0
2009-11-24 04:00:00+00:00,12.43,21.89,0.0,0.0,0.0,252.25,2.49,74.0,91635.0
2009-11-24 05:00:00+00:00,11.16,23.2,0.0,0.0,0.0,250.55,2.44,72.0,91659.0
2009-11-24 06:00:00+00:00,10.57,24.27,0.0,0.0,0.0,248.77,2.46,71.0,91671.0
2009-11-24 07:00:00+00:00,9.98,25.35,0.0,0.0,0.0,246.98,2.49,71.0,91683.0
2009-11-24 08:00:00+00:00,9.38,26.42,0.0,0.0,0.0,245.2,2.51,71.0,91695.0
2009-11-24 09:00:00+00:00,8.82,27.15,0.0,0.0,0.0,244.32,2.55,71.0,91707.0
2009-11-24 10:00:00+00:00,8.25,27.89,0.0,0.0,0.0,243.43,2.58,71.0,91719.0
2009-11-24 11:00:00+00:00,7.68,28.62,0.0,0.0,0.0,242.55,2.62,71.0,91731.0
2009-11-24 12:00:00+00:00,8.13,28.68,0.0,0.0,0.0,243.67,2.58,73.0,91749.0
2009-11-24 13:00:00+00:00,8.58,28.74,0.0,0.0,0.0,244.78,2.54,74.0,91767.0
2009-11-24 14:00:00+00:00,9.03,28.8,0.0,0.0,0.0,245.9,2.5,75.0,91785.0
2009-11-24 15:00:00+00:00,12.46,24.17,153.0,642.36,41.0,249.25,2.74,76.0,91782.0
2009-11-24 16:00:00+00:00,15.9,19.53,349.0,841.26,59.0,252.6,2.99,77.0,91779.0
2009-11-24 17:00:00+00:00,19.34,14.9,514.0,929.38,69.0,255.95,3.24,78.0,91776.0
2009-11-24 18:00:00+00:00,20.71,14.1,625.0,969.16,75.0,258.03,3.43,81.0,91677.0
2009-11-24 19:00:00+00:00,22.08,13.3,672.0,983.89,77.0,260.12,3.63,83.0,91578.0
2009-11-24 20:00:00+00:00,23.46,12.5,650.0,976.2,76.0,262.2,3.82,86.0,91479.0
2009-11-24 21:00:00+00:00,22.83,13.32,562.0,945.22,72.0,262.57,3.72,85.0,91467.0
2009-11-24 22:00:00+00:00,22.21,14.13,416.0,878.47,64.0,262.93,3.62,84.0,91455.0
2009-11-24 23:00:00+00:00,21.59,14.95,228.0,736.89,49.0,263.3,3.52,83.0,91443.0
2009-11-25 00:00:00+00:00,19.92,16.94,20.0,0.0,20.0,262.52,3.31,81.0,91491.0
2009-11-25 01:00:00+00:00,18.26,18.94,0.0,0.0,0.0,261.73,3.11,80.0,91539.0
2009-11-25 02:00:00+00:00,16.59,20.93,0.0,0.0,0.0,260.95,2.91,79.0,91587.0
2009-11-25 03:00:00+00:00,15.49,22.75,0.0,0.0,0.0,259.47,2.92,77.0,91629.0
2009-11-25 04:00:00+00:00,14.39,24.56,0.0,0.0,0.0,257.98,2.94,76.0,91671.0
2009-11-25 05:00:00+00:00,13.29,26.38,0.0,0.0,0.0,256.5,2.95,75.0,91713.0
2009-11-25 06:00:00+00:00,12.64,27.44,0.0,0.0,0.0,256.08,3.0,74.0,91731.0
2009-11-25 07:00:00+00:00,11.99,28.49,0.0,0.0,0.0,255.67,3.04,73.0,91749.0
2009-11-25 08:00:00+00:00,11.33,29.55,0.0,0.0,0.0,255.25,3.09,72.0,91767.0
2009-11-25 09:00:00+00:00,10.81,29.58,0.0,0.0,0.0,256.28,3.11,72.0,91779.0
2009-11-25 10:00:00+00:00,10.29,29.62,0.0,0.0,0.0,257.32,3.13,72.0,91791.0
2009-11-25 11:00:00+00:00,9.77,29.65,0.0,0.0,0.0,258.35,3.14,72.0,91803.0
2009-11-25 12:00:00+00:00,10.3,28.79,0.0,0.0,0.0,260.4,3.12,73.0,91806.0
2009-11-25 13:00:00+00:00,10.83,27.94,0.0,0.0,0.0,262.45,3.09,73.0,91809.0
2009-11-25 14:00:00+00:00,11.36,27.08,0.0,0.0,0.0,264.5,3.06,74.0,91812.0
2009-11-25 15:00:00+00:00,14.52,23.98,147.0,624.87,40.0,268.5,3.63,80.0,91803.0
2009-11-25 16:00:00+00:00,17.68,20.88,292.0,611.93,83.0,272.5,4.19,86.0,91794.0
2009-11-25 17:00:00+00:00,20.84,17.78,401.0,502.43,162.0,276.5,4.76,92.0,91785.0
2009-11-25 18:00:00+00:00,22.02,17.7,609.0,947.71,74.0,280.5,5.03,96.0,91704.0
2009-11-25 19:00:00+00:00,23.2,17.62,537.0,561.47,199.0,284.5,5.31,100.0,91623.0
2009-11-25 20:00:00+00:00,24.38,17.54,632.0,951.24,75.0,288.5,5.59,104.0,91542.0
